255980985252167	255980985254763	2596
255980987368472	255980987370902	2430
255980987855994	255980987858605	2611
255980990093729	255980990096415	2686
255980990570120	255980990572806	2686
255980990798399	255980990800815	2416
255980991326309	255980991328889	2580
255980991687150	255980991689761	2611
255980992432387	255980992434802	2415
255980992476374	255980992478955	2581
255980996590688	255980996593208	2520
255980998518620	255980998521186	2566
255981000305619	255981000308214	2595
255981003203406	255981003206001	2595
255981004011593	255981004014143	2550
255981005314564	255981005316965	2401
255981005897038	255981005899708	2670
255981006055555	255981006058015	2460
255981006405339	255981006407590	2251
255981007545638	255981007547963	2325
255981007992009	255981007994334	2325
255981008993204	255981008996054	2850
255981012234429	255981012236950	2521
255981013568456	255981013570886	2430
255981013612533	255981013614844	2311
255981013801595	255981013804071	2476
255981014054028	255981014056294	2266
255981014695087	255981014697532	2445
255981014889520	255981014892115	2595
255981015169603	255981015171958	2355
255981015329965	255981015332620	2655
255981015888795	255981015891090	2295
255981016428361	255981016431317	2956
255981016628150	255981016630641	2491
255981019472498	255981019475139	2641
255981019833144	255981019835995	2851
255981021547456	255981021551911	4455
255981022142652	255981022144992	2340
255981023131575	255981023134155	2580
255981023239533	255981023242308	2775
255981023304899	255981023307599	2700
255981023886803	255981023889188	2385
255981025639385	255981025642446	3061
255981031983873	255981031987473	3600
255981033391187	255981033394022	2835
255981035200584	255981035203615	3031
255981035379324	255981035382220	2896
255981037273726	255981037276862	3136
255981037611973	255981037614719	2746
255981038559444	255981038562580	3136
255981038816528	255981038819153	2625
255981039445330	255981039448060	2730
255981041253197	255981041255957	2760
255981043330660	255981043333345	2685
255981045115393	255981045117898	2505
255981045121394	255981045124439	3045
255981045344707	255981045347062	2355
255981045443858	255981045446739	2881
255981047193921	255981047196591	2670
255981048417933	255981048420709	2776
255981048785766	255981048788211	2445
255981049351032	255981049353582	2550
255981050841805	255981050844430	2625
255981050962140	255981050964751	2611
255981051883102	255981051885862	2760
255981052193520	255981052196205	2685
255981052954239	255981052956789	2550
255981053160659	255981053163299	2640
255981054954678	255981054957109	2431
255981055055120	255981055057596	2476
255981055643220	255981055646011	2791
255981056367723	255981056371219	3496
255981057267396	255981057269872	2476
255981057343384	255981057346039	2655
255981057356631	255981057359092	2461
255981058014853	255981058017493	2640
255981058490959	255981058493494	2535
255981058951282	255981058953682	2400
255981059010677	255981059013393	2716
255981059030766	255981059033316	2550
255981059664323	255981059667009	2686
255981059750123	255981059752688	2565
255981060735145	255981060737710	2565
255981061255703	255981061258299	2596
255981061357691	255981061360331	2640
255981061758169	255981061760914	2745
255981065337416	255981065340267	2851
255981066129371	255981066131981	2610
255981067461972	255981067464493	2521
255981071584792	255981071587163	2371
255981072594419	255981072597089	2670
255981074566189	255981074568799	2610
255981076514224	255981076516880	2656
255981076882012	255981076884607	2595
255981078078840	255981078081541	2701
255981079807524	255981079810209	2685
255981080039493	255981080042268	2775
255981081016714	255981081019429	2715
255981082396723	255981082399439	2716
255981086203290	255981086206035	2745
255981086711996	255981086714591	2595
255981090138878	255981090141653	2775
255981091541871	255981091544362	2491
255981093557884	255981093560914	3030
255981094115408	255981094118034	2626
255981094803605	255981094806201	2596
255981096640652	255981096643262	2610
255981099126439	255981099129230	2791
255981099951819	255981099954505	2686
255981100022271	255981100024807	2536
255981100047776	255981100050371	2595
255981100668461	255981100671116	2655
255981101217524	255981101220060	2536
255981102537673	255981102540089	2416
255981102746254	255981102748759	2505
255981102837094	255981102839750	2656
255981103562812	255981103565498	2686
255981103882382	255981103884977	2595
255981103912927	255981103915432	2505
255981105240712	255981105243383	2671
255981106257360	255981106261141	3781
255981106635604	255981106638800	3196
255981107103954	255981107106684	2730
255981107475777	255981107478552	2775
255981107720378	255981107723334	2956
255981107764726	255981107767366	2640
255981111163793	255981111167784	3991
255981111254964	255981111257619	2655
255981111440260	255981111443231	2971
255981111627087	255981111629457	2370
255981114016273	255981114019498	3225
255981115499889	255981115502605	2716
255981115882439	255981115884870	2431
255981116198303	255981116200763	2460
255981116407754	255981116410349	2595
255981120650654	255981120653265	2611
255981121161386	255981121163756	2370
255981122458161	255981122460606	2445
255981122477874	255981122480290	2416
255981122765413	255981122767874	2461
255981123852063	255981123854823	2760
255981124966692	255981124969347	2655
255981129134535	255981129137295	2760
255981129934276	255981129937036	2760
255981130988925	255981130991505	2580
255981133722374	255981133724849	2475
255981134051245	255981134053645	2400
255981134601673	255981134604374	2701
255981134667534	255981134670040	2506
255981135027565	255981135030026	2461
255981137032176	255981137035146	2970
255981139634323	255981139636948	2625
255981141030610	255981141033385	2775
255981141540231	255981141542962	2731
255981142166888	255981142169618	2730
255981143186146	255981143188816	2670
255981143417785	255981143420516	2731
255981143499324	255981143501844	2520
255981144306506	255981144309207	2701
255981144389170	255981144391976	2806
255981144950896	255981144953386	2490
255981146479430	255981146481665	2235
255981146948980	255981146951320	2340
255981147421755	255981147424321	2566
255981149402271	255981149404897	2626
255981150008359	255981150010745	2386
255981151166466	255981151168881	2415
255981154692440	255981154695080	2640
255981154946583	255981154949163	2580
255981155296922	255981155299413	2491
255981157999391	255981158002227	2836
255981159311304	255981159313854	2550
255981164234615	255981164237270	2655
255981165160602	255981165163198	2596
255981166983037	255981166985707	2670
255981167539031	255981167542017	2986
255981169773751	255981169776376	2625
255981170518552	255981170521148	2596
255981170641378	255981170644063	2685
255981171639347	255981171641808	2461
255981172598520	255981172601266	2746
255981173440988	255981173443554	2566
255981174152484	255981174155155	2671
255981174364005	255981174366586	2581
255981174832565	255981174835295	2730
255981176071535	255981176074371	2836
255981177978194	255981177980699	2505
255981178342261	255981178344796	2535
255981178458080	255981178460676	2596
255981178612907	255981178615277	2370
255981178846421	255981178849152	2731
255981179842380	255981179844796	2416
255981180245544	255981180247929	2385
255981180991936	255981180994546	2610
255981181035743	255981181038533	2790
255981181669481	255981181672061	2580
255981181829888	255981181832393	2505
255981182420148	255981182422623	2475
255981182475943	255981182478538	2595
255981183976347	255981183979228	2881
255981184899439	255981184902035	2596
255981185045474	255981185048159	2685
255981185420928	255981185423418	2490
255981185805623	255981185808203	2580
255981186236196	255981186238581	2385
255981189526960	255981189529675	2715
255981190401668	255981190404039	2371
255981191501040	255981191503876	2836
255981192500885	255981192503270	2385
255981193951151	255981193953777	2626
255981196626510	255981196629226	2716
255981198663571	255981198666227	2656
255981199248371	255981199252181	3810
255981199953610	255981199956371	2761
255981199998378	255981200009660	11282
255981200630390	255981200634126	3736
255981201558868	255981201561523	2655
255981202650978	255981202653634	2656
255981203011820	255981203014535	2715
255981203445513	255981203448079	2566
255981205051041	255981205053456	2415
255981206150548	255981206153158	2610
255981207308429	255981207310830	2401
255981208007833	255981208010549	2716
255981208012799	255981208015004	2205
255981209371940	255981209374190	2250
255981209636735	255981209639180	2445
255981209913277	255981209915812	2535
255981211292281	255981211294876	2595
255981211712412	255981211714963	2551
255981212168310	255981212170860	2550
255981212871329	255981212874089	2760
255981214505857	255981214508347	2490
255981215446786	255981215449502	2716
255981219025659	255981219028404	2745
255981219458212	255981219461138	2926
255981220816813	255981220819409	2596
255981221454241	255981221456837	2596
255981222823494	255981222826404	2910
255981224294014	255981224296744	2730
255981225079277	255981225081992	2715
255981226646908	255981226649534	2626
255981229513370	255981229516055	2685
255981230948934	255981230951469	2535
255981231145182	255981231147792	2610
255981232068979	255981232071769	2790
255981234150627	255981234153538	2911
255981234328783	255981234331483	2700
255981234626178	255981234628669	2491
255981235050255	255981235053136	2881
255981235094078	255981235096598	2520
255981236090127	255981236092752	2625
255981238234561	255981238237171	2610
255981238380191	255981238382666	2475
255981238697795	255981238700330	2535
255981239123552	255981239126597	3045
255981241538047	255981241540687	2640
255981243507371	255981243509997	2626
255981244408289	255981244410675	2386
255981244664173	255981244666798	2625
255981245075993	255981245078963	2970
255981246099796	255981246102332	2536
255981246155891	255981246158591	2700
255981246447105	255981246449536	2431
255981246861941	255981246864506	2565
255981247550678	255981247553063	2385
255981247809907	255981247812382	2475
255981247938359	255981247940804	2445
255981248850604	255981248853229	2625
255981249122000	255981249124700	2700
255981250215055	255981250217561	2506
255981251107377	255981251109792	2415
255981251751676	255981251754167	2491
255981252862705	255981252865390	2685
255981255093149	255981255095684	2535
255981255204272	255981255206658	2386
255981257719480	255981257721895	2415
255981258658654	255981258661039	2385
255981261162459	255981261164920	2461
255981261312380	255981261314900	2520
255981261511673	255981261514134	2461
255981263113615	255981263116121	2506
255981263345855	255981263348330	2475
255981263728510	255981263730910	2400
255981264075279	255981264078114	2835
255981264133204	255981264135574	2370
255981264308193	255981264310894	2701
255981264469501	255981264472006	2505
255981264715002	255981264717583	2581
255981266651216	255981266653767	2551
255981267086950	255981267089531	2581
255981267338618	255981267341063	2445
255981267574668	255981267577684	3016
255981268061186	255981268063946	2760
255981273301290	255981273303991	2701
255981275178934	255981275181530	2596
255981276218146	255981276220906	2760
255981277566875	255981277569620	2745
255981278923390	255981278926136	2746
255981280361879	255981280364685	2806
255981280440643	255981280443703	3060
255981282778730	255981282781505	2775
255981283381832	255981283384278	2446
255981285203787	255981285206712	2925
255981285957995	255981285960455	2460
255981286031807	255981286034268	2461
255981286882137	255981286884702	2565
255981289051790	255981289055181	3391
255981289245128	255981289247843	2715
255981290551445	255981290554250	2805
255981290960774	255981290963370	2596
255981293011127	255981293013828	2701
255981293059616	255981293062151	2535
255981295162103	255981295164758	2655
255981295326305	255981295328526	2221
255981296174189	255981296177325	3136
255981296239661	255981296242136	2475
255981297314803	255981297317384	2581
255981298248502	255981298250962	2460
255981298689532	255981298691962	2430
255981300734004	255981300736809	2805
255981301876703	255981301879328	2625
255981305287337	255981305289947	2610
255981307139416	255981307141892	2476
255981308333814	255981308336545	2731
255981308508624	255981308511054	2430
255981309433606	255981309435976	2370
255981310357508	255981310360538	3030
255981310410632	255981310413287	2655
255981311251450	255981311254375	2925
255981312920468	255981312924534	4066
255981313111646	255981313114481	2835
255981314119442	255981314122457	3015
255981315139975	255981315142946	2971
255981317098498	255981317101618	3120
255981317926503	255981317929174	2671
255981319668374	255981319671404	3030
255981320547148	255981320549999	2851
255981322018193	255981322020833	2640
255981323001280	255981323004010	2730
255981324782367	255981324784963	2596
255981325058084	255981325060335	2251
255981325537506	255981325540176	2670
255981326091100	255981326093455	2355
255981326603017	255981326605522	2505
255981330256377	255981330258852	2475
255981330349588	255981330352153	2565
255981333424375	255981333427180	2805
255981337372985	255981337375776	2791
255981338244303	255981338246944	2641
255981338764097	255981338766497	2400
255981339516924	255981339519415	2491
255981340942526	255981340945212	2686
255981341280084	255981341282394	2310
255981342112830	255981342115186	2356
255981344363602	255981344366063	2461
255981344809913	255981344812449	2536
255981347586240	255981347588865	2625
255981348224193	255981348227073	2880
255981349050923	255981349053459	2536
255981349532880	255981349535266	2386
255981351149630	255981351152090	2460
255981352391586	255981352394301	2715
255981354854899	255981354857299	2400
255981358989496	255981358992001	2505
255981360489556	255981360492331	2775
255981360860299	255981360862864	2565
255981362497062	255981362499792	2730
255981362663155	255981362665600	2445
255981363676292	255981363678962	2670
255981364200736	255981364203481	2745
255981364315760	255981364318386	2626
255981365571024	255981365573574	2550
255981367356687	255981367359477	2790
255981367998211	255981368008818	10607
255981368933905	255981368937025	3120
255981371038192	255981371041763	3571
255981372010732	255981372013793	3061
255981373481192	255981373484612	3420
255981374092426	255981374095126	2700
255981375522003	255981375524599	2596
255981375768645	255981375771496	2851
255981376468094	255981376471650	3556
255981378759778	255981378763064	3286
255981379999694	255981380008125	8431
255981380726597	255981380729268	2671
255981381020902	255981381023813	2911
255981384211359	255981384214749	3390
255981384560033	255981384562764	2731
255981384934062	255981384936912	2850
255981386544480	255981386547661	3181
255981386746849	255981386749505	2656
255981389418578	255981389421234	2656
255981391227705	255981391230541	2836
255981391730036	255981391732721	2685
255981391824882	255981391827582	2700
255981394210527	255981394213542	3015
255981395220258	255981395223064	2806
255981396406135	255981396409030	2895
255981396675220	255981396677876	2656
255981396938665	255981396941501	2836
255981397085150	255981397087625	2475
255981399198664	255981399201409	2745
255981399245262	255981399248142	2880
255981399535261	255981399538277	3016
255981401992348	255981401995109	2761
255981402178200	255981402181665	3465
255981402363736	255981402366317	2581
255981402970544	255981402973020	2476
255981403683195	255981403685716	2521
255981403942679	255981403945185	2506
255981404035245	255981404037691	2446
255981405003645	255981405006180	2535
255981407162751	255981407165317	2566
255981407415574	255981407417975	2401
255981407611192	255981407613953	2761
255981407929471	255981407932022	2551
255981408126560	255981408129035	2475
255981408670762	255981408673208	2446
255981411138876	255981411141157	2281
255981411167156	255981411169602	2446
255981411237788	255981411240399	2611
255981411260397	255981411262857	2460
255981411305240	255981411307565	2325
255981411485525	255981411487911	2386
255981412165936	255981412168366	2430
255981412434976	255981412437467	2491
255981413785506	255981413788041	2535
255981414302659	255981414305209	2550
255981415087322	255981415089692	2370
255981417389553	255981417392298	2745
255981417393363	255981417395944	2581
255981419739942	255981419742342	2400
255981420171145	255981420174041	2896
255981420278788	255981420281384	2596
255981420587361	255981420589941	2580
255981421231060	255981421233656	2596
255981421854176	255981421856741	2565
255981422035992	255981422038527	2535
255981422897063	255981422899598	2535
255981423135454	255981423137929	2475
255981423221643	255981423224014	2371
255981424354381	255981424357021	2640
255981424712881	255981424715492	2611
255981425438330	255981425440865	2535
255981425487733	255981425490088	2355
255981425547908	255981425550234	2326
255981426803186	255981426805782	2596
255981429455367	255981429458082	2715
255981432047972	255981432050507	2535
255981433742840	255981433745510	2670
255981434853148	255981434855954	2806
255981434876792	255981434879223	2431
255981435664771	255981435667262	2491
255981436152909	255981436155684	2775
255981439574045	255981439576625	2580
255981440920749	255981440923419	2670
255981441407521	255981441409982	2461
255981441490050	255981441492496	2446
255981443439556	255981443442377	2821
255981443877406	255981443879971	2565
255981443973557	255981443975927	2370
255981444185888	255981444188469	2581
255981445445322	255981445448142	2820
255981445830407	255981445832898	2491
255981445874890	255981445877455	2565
255981445926409	255981445928779	2370
255981448139899	255981448142645	2746
255981449077529	255981449080079	2550
255981450307303	255981450309718	2415
255981450996640	255981450999355	2715
255981453252468	255981453254853	2385
255981453977736	255981453980331	2595
255981455637723	255981455640288	2565
255981458283032	255981458287833	4801
255981458432007	255981458435173	3166
255981458939843	255981458943054	3211
255981459016701	255981459019057	2356
255981460918229	255981460920885	2656
255981461482955	255981461485776	2821
255981462330734	255981462333630	2896
255981462785806	255981462788432	2626
255981462874426	255981462876992	2566
255981463057983	255981463060668	2685
255981466988680	255981466991996	3316
255981467357038	255981467359588	2550
255981468378096	255981468380676	2580
255981468898204	255981468900965	2761
255981470239777	255981470242508	2731
255981470797302	255981470799942	2640
255981471028086	255981471030696	2610
255981471696420	255981471699015	2595
255981472035942	255981472038523	2581
255981472378570	255981472381271	2701
255981472452233	255981472454813	2580
255981472551715	255981472554115	2400
255981472665734	255981472668285	2551
255981473005107	255981473007522	2415
255981473511098	255981473513558	2460
255981473696469	255981473699290	2821
255981474068052	255981474070633	2581
255981474648246	255981474650796	2550
255981474985803	255981474988264	2461
255981475461384	255981475464219	2835
255981475586640	255981475589146	2506
255981476257179	255981476259954	2775
255981476434479	255981476437165	2686
255981477923152	255981477925657	2505
255981478883180	255981478885775	2595
255981481290579	255981481293729	3150
255981481821504	255981481824174	2670
255981482966693	255981482969469	2776
255981483301520	255981483303921	2401
255981483436723	255981483439229	2506
255981483616079	255981483618824	2745
255981484589054	255981484591829	2775
255981484783967	255981484786562	2595
255981486974114	255981486976784	2670
255981487069020	255981487071630	2610
255981487283421	255981487286107	2686
255981487312991	255981487315557	2566
255981487442688	255981487445164	2476
255981487804580	255981487807190	2610
255981487809771	255981487812321	2550
255981488334065	255981488336855	2790
255981488544986	255981488547446	2460
255981488835210	255981488837895	2685
255981489960131	255981489962756	2625
255981489974083	255981489976859	2776
255981490245389	255981490248240	2851
255981492055102	255981492057922	2820
255981493802088	255981493804759	2671
255981496776223	255981496779179	2956
255981497597793	255981497600553	2760
255981498819930	255981498822556	2626
255981498864938	255981498867638	2700
255981499354426	255981499356977	2551
255981504677045	255981504679505	2460
255981509485947	255981509488707	2760
255981511200753	255981511203903	3150
255981511340276	255981511342722	2446
255981512036665	255981512039425	2760
255981512549287	255981512551837	2550
255981512957431	255981512959816	2385
255981513874957	255981513877357	2400
255981515027963	255981515030753	2790
255981515571400	255981515573980	2580
255981517245834	255981517248295	2461
255981518451214	255981518453809	2595
255981519245434	255981519247849	2415
255981520617492	255981520619877	2385
255981522083061	255981522086646	3585
255981526684072	255981526687432	3360
255981526771372	255981526774312	2940
255981531533480	255981531536346	2866
255981533575222	255981533578118	2896
255981534438529	255981534441274	2745
255981534577737	255981534580648	2911
255981536151685	255981536154340	2655
255981536429187	255981536431557	2370
255981537029049	255981537031599	2550
255981538601616	255981538604316	2700
255981538970948	255981538973619	2671
255981542010464	255981542013510	3046
255981545325877	255981545328413	2536
255981546237792	255981546240508	2716
255981546900620	255981546903245	2625
255981548485399	255981548487859	2460
255981549607274	255981549609840	2566
255981549704446	255981549707011	2565
255981550004632	255981550007332	2700
255981551005212	255981551007912	2700
255981551877955	255981551880565	2610
255981552484028	255981552486908	2880
255981552728374	255981552731075	2701
255981554551709	255981554554139	2430
255981557307962	255981557310768	2806
255981559583428	255981559585859	2431
255981562274120	255981562276866	2746
255981562774290	255981562776811	2521
255981563338881	255981563341252	2371
255981563964112	255981563966648	2536
255981565068510	255981565071525	3015
255981565593614	255981565596164	2550
255981565900761	255981565903282	2521
255981568141812	255981568144452	2640
255981568809440	255981568812021	2581
255981568973313	255981568975983	2670
255981569870945	255981569873451	2506
255981571389128	255981571391889	2761
255981572266942	255981572269718	2776
255981572757571	255981572760091	2520
255981573519985	255981573522610	2625
255981574819161	255981574821561	2400
255981577648416	255981577651282	2866
255981580013238	255981580016163	2925
255981581346184	255981581348854	2670
255981582978341	255981582980772	2431
255981583623406	255981583626316	2910
255981583628417	255981583631102	2685
255981584117515	255981584120245	2730
255981584637353	255981584639948	2595
255981584943570	255981584946195	2625
255981587521638	255981587524188	2550
255981591056898	255981591059613	2715
255981591188275	255981591190766	2491
255981591514866	255981591518076	3210
255981592413578	255981592416159	2581
255981592700577	255981592703067	2490
255981593917554	255981593919939	2385
255981594287246	255981594289632	2386
255981595413608	255981595416188	2580
255981597787176	255981597790086	2910
255981598658149	255981598660849	2700
255981598659934	255981598662304	2370
255981600645551	255981600648267	2716
255981601749394	255981601751839	2445
255981604769812	255981604772422	2610
255981604901099	255981604903529	2430
255981606168484	255981606171109	2625
255981607158367	255981607160933	2566
255981607327881	255981607330476	2595
255981607776487	255981607778677	2190
255981608053539	255981608056750	3211
255981608861801	255981608864397	2596
255981609285878	255981609288324	2446
255981609566591	255981609569081	2490
255981610441285	255981610443805	2520
255981610508826	255981610511181	2355
255981612226618	255981612229198	2580
255981614573856	255981614576347	2491
255981615496543	255981615498913	2370
255981615861240	255981615863820	2580
255981616537765	255981616540450	2685
255981617077842	255981617080452	2610
255981617602991	255981617605421	2430
255981620199647	255981620202317	2670
255981621008794	255981621011389	2595
255981622012074	255981622014655	2581
255981622607420	255981622610046	2626
255981625833388	255981625835999	2611
255981627658073	255981627660624	2551
255981628378090	255981628380821	2731
255981628430974	255981628433375	2401
255981629524570	255981629527076	2506
255981633115070	255981633117800	2730
255981633349680	255981633352635	2955
255981633626987	255981633629537	2550
255981635731094	255981635733539	2445
255981636102947	255981636105783	2836
255981636471005	255981636473480	2475
255981636601212	255981636603777	2565
255981636922116	255981636924757	2641
255981636937524	255981636940014	2490
255981637641758	255981637644204	2446
255981638721837	255981638724522	2685
255981641142843	255981641145513	2670
255981643132196	255981643134821	2625
255981644497503	255981644500188	2685
255981644788417	255981644790802	2385
255981645414128	255981645416859	2731
255981645597219	255981645599620	2401
255981648898185	255981648901365	3180
255981649388003	255981649390553	2550
255981649425599	255981649428150	2551
255981649588752	255981649591107	2355
255981650221980	255981650224545	2565
255981651885507	255981651887863	2356
255981652317685	255981652320791	3106
255981652379886	255981652382632	2746
255981654684487	255981654686858	2371
255981655805718	255981655808193	2475
255981656376220	255981656379160	2940
255981656494530	255981656496990	2460
255981657325221	255981657327756	2535
255981659196594	255981659199159	2565
255981659250948	255981659253558	2610
255981659552814	255981659555184	2370
255981660413570	255981660416661	3091
255981663390181	255981663392776	2595
255981665320318	255981665322989	2671
255981667389365	255981667391780	2415
255981668736654	255981668739069	2415
255981669466723	255981669469423	2700
255981670906577	255981670909353	2776
255981671120198	255981671122569	2371
255981671625754	255981671628260	2506
255981672108146	255981672110937	2791
255981672614977	255981672617558	2581
255981672933841	255981672936572	2731
255981672965257	255981672967717	2460
255981674079946	255981674082616	2670
255981675036868	255981675039719	2851
255981675142021	255981675144407	2386
255981676012919	255981676015455	2536
255981676752155	255981676755035	2880
255981677185398	255981677187829	2431
255981677997831	255981678000337	2506
255981678391798	255981678394304	2506
255981679284255	255981679286745	2490
255981679883771	255981679886472	2701
255981680051365	255981680054395	3030
255981680103049	255981680105509	2460
255981680154852	255981680157268	2416
255981681148201	255981681150602	2401
255981681233356	255981681235801	2445
255981684282863	255981684285639	2776
255981684757319	255981684759584	2265
